word	book0	book1	book2	book3	book4	book5
denmarke	0	0	0	0	0	0
denmarks	0	0	0	0	0	0
denominate	0	0	0	0	0	0
denote	0	0	0	0	0	0
denounce	0	0	0	0	0	0
denouncer	0	0	0	0	0	0
dense	0	0	0	0	0	0
densely	0	0	0	0	0	0
dentify	0	0	0	0	0	0
denunciation	0	0	0	0	0	0
deny	0	0	0	0	0	0
denying	0	0	0	0	0	0
depart	0	0	0	0	0	0
department	0	0	0	0	0	0
departure	0	0	0	0	0	0
depend	0	0	0	0	0	0
dependent	0	0	0	0	0	0
depict	0	0	0	0	0	0
deplorable	0	0	0	0	0	0
deplore	0	0	0	0	0	0
deport	0	0	0	0	0	0
deportment	0	0	0	0	0	0
deposit	0	0	0	0	0	0
deposition	0	0	0	0	0	0
depositor	0	0	0	0	0	0
depository	0	0	0	0	0	0
depravity	0	0	0	0	0	0
deprecate	0	0	0	0	0	0
deprecatory	0	0	0	0	0	0
depredator	0	0	0	0	0	0
depress	0	0	0	0	0	0
depressed	0	0	0	0	0	0
depressing	0	0	0	0	0	0
depriu	0	0	0	0	0	0
depriue	0	0	0	0	0	0
depriv	0	0	0	0	0	0
deprivation	0	0	0	0	0	0
deprive	0	0	0	0	0	0
depth	0	0	0	0	0	0
deputy	0	0	0	0	0	0
der	0	0	0	0	0	0
deriding	0	0	0	0	0	0
derivable	0	0	0	0	0	0
derivative	0	0	0	0	0	0
derive	0	0	0	0	0	0
dervish	0	0	0	0	0	0
desart	0	0	0	0	0	0
descend	0	0	0	0	0	0
descendant	0	0	0	0	0	0
descended	0	0	0	0	0	0
descending	0	0	0	0	0	0
descent	0	0	0	0	0	0
describe	0	0	0	0	0	0
descried	0	0	0	0	0	0
descript	0	0	0	0	0	0
description	0	0	0	0	0	0
descry	0	0	0	0	0	0
desert	0	0	0	0	0	0
deserted	0	0	0	0	0	0
deserting	0	0	0	0	0	0
desertion	0	0	0	0	0	0
deserue	0	0	0	0	0	0
deserve	0	0	0	0	0	0
deserved	0	0	0	0	0	0
design	0	0	0	0	0	0
designate	0	0	0	0	0	0
designation	0	0	0	0	0	0
designe	0	0	0	0	0	0
designedly	0	0	0	0	0	0
designing	0	0	0	0	0	0
desirable	0	0	0	0	0	0
desire	0	0	0	0	0	0
desirest	0	0	0	0	0	0
desirous	0	0	0	0	0	0
desist	0	0	0	0	0	0
desk	0	0	0	0	0	0
deske	0	0	0	0	0	0
desolate	0	0	0	0	0	0
desolately	0	0	0	0	0	0
desolation	0	0	0	0	0	0
desp	0	0	0	0	0	0
despair	0	0	0	0	0	0
despairing	0	0	0	0	0	0
despairingly	0	0	0	0	0	0
despatch	0	0	0	0	0	0
despatched	0	0	0	0	0	0
desperate	0	0	0	0	0	0
desperation	0	0	0	0	0	0
despight	0	0	0	0	0	0
despis	0	0	0	0	0	0
despise	0	0	0	0	0	0
despite	0	0	0	0	0	0
despoil	0	0	0	0	0	0
despond	0	0	0	0	0	0
despondency	0	0	0	0	0	0
despondent	0	0	0	0	0	0
despondingly	0	0	0	0	0	0
dessert	0	0	0	0	0	0
destination	0	0	0	0	0	0
destine	0	0	0	0	0	0
destined	0	0	0	0	0	0
destiny	0	0	0	0	0	0
destitute	0	0	0	0	0	0
destroy	0	0	0	0	0	0
destruction	0	0	0	0	0	0
destructive	0	0	0	0	0	0
detach	0	0	0	0	0	0
detachment	0	0	0	0	0	0
detail	0	0	0	0	0	0
detain	0	0	0	0	0	0
detained	0	0	0	0	0	0
detect	0	0	0	0	0	0
detection	0	0	0	0	0	0
detention	0	0	0	0	0	0
determination	0	0	0	0	0	0
determine	0	0	0	0	0	0
determined	0	0	0	0	0	0
detest	0	0	0	0	0	0
detestable	0	0	0	0	0	0
detestation	0	0	0	0	0	0
detract	0	0	0	0	0	0
detraction	0	0	0	0	0	0
detriment	0	0	0	0	0	0
deuce	0	0	0	0	0	0
deuice	0	0	0	0	0	0
deuill	0	0	0	0	0	0
deuis	0	0	0	0	0	0
deuotion	0	0	0	0	0	0
deuoutly	0	0	0	0	0	0
develop	0	0	0	0	0	0
development	0	0	0	0	0	0
device	0	0	0	0	0	0
devil	0	0	0	0	0	0
devilish	0	0	0	0	0	0
devilishly	0	0	0	0	0	0
devilry	0	0	0	0	0	0
devious	0	0	0	0	0	0
devise	0	0	0	0	0	0
devolve	0	0	0	0	0	0
devonshire	0	0	0	0	0	0
devote	0	0	0	0	0	0
devoted	0	0	0	0	0	0
devotedly	0	0	0	0	0	0
devotee	0	0	0	0	0	0
devotion	0	0	0	0	0	0
devotional	0	0	0	0	0	0
devour	0	0	0	0	0	0
devout	0	0	0	0	0	0
devoutly	0	0	0	0	0	0
dew	0	0	0	0	0	0
dewelop	0	0	0	0	0	0
dexterity	0	0	0	0	0	0
dexterous	0	0	0	0	0	0
dexterously	0	0	0	0	0	0
diabolic	0	0	0	0	0	0
diadem	0	0	0	0	0	0
dial	0	0	0	0	0	0
dialect	0	0	0	0	0	0
dialogue	0	0	0	0	0	0
diamond	0	0	0	0	0	0
dian	0	0	0	0	0	0
diana	0	0	0	0	0	0
dice	0	0	0	0	0	0
dicer	0	0	0	0	0	0
dick	0	0	0	0	0	0
dicken	0	0	0	0	0	0
dickens	0	0	0	0	0	0
dictate	0	0	0	0	0	0
dictionary	0	0	0	0	0	0
dictment	0	0	0	0	0	0
diddest	0	0	0	0	0	0
dido	0	0	0	0	0	0
didst	0	0	0	0	0	0
die	0	0	0	0	0	0
died	0	0	0	0	0	0
diem	0	0	0	0	0	0
diet	0	0	0	0	0	0
dietary	0	0	0	0	0	0
diff	0	0	0	0	0	0
differ	0	0	0	0	0	0
difference	0	0	0	0	0	0
different	0	0	0	0	0	0
differently	0	0	0	0	0	0
difficult	0	0	0	0	0	0
difficulty	0	0	0	0	0	0
diffidence	0	0	0	0	0	0
diffuse	0	0	0	0	0	0
dig	0	0	0	0	0	0
digest	0	0	0	0	0	0
digestive	0	0	0	0	0	0
digge	0	0	0	0	0	0
digger	0	0	0	0	0	0
diggin	0	0	0	0	0	0
dignified	0	0	0	0	0	0
dignify	0	0	0	0	0	0
dignitary	0	0	0	0	0	0
dignity	0	0	0	0	0	0
digress	0	0	0	0	0	0
dil	0	0	0	0	0	0
dilapidate	0	0	0	0	0	0
dilate	0	0	0	0	0	0
dilber	0	0	0	0	0	0
dilemma	0	0	0	0	0	0
diligence	0	0	0	0	0	0
dim	0	0	0	0	0	0
dimension	0	0	0	0	0	0
diminish	0	0	0	0	0	0
diminished	0	0	0	0	0	0
diminutive	0	0	0	0	0	0
dimly	0	0	0	0	0	0
dimmer	0	0	0	0	0	0
dimpled	0	0	0	0	0	0
din	0	0	0	0	0	0
dine	0	0	0	0	0	0
ding	0	0	0	0	0	0
dingiest	0	0	0	0	0	0
dingy	0	0	0	0	0	0
dining	0	0	0	0	0	0
dinner	0	0	0	0	0	0
dint	0	0	0	0	0	0
dip	0	0	0	0	0	0
diplomacy	0	0	0	0	0	0
dipping	0	0	0	0	0	0
dipt	0	0	0	0	0	0
dir	0	0	0	0	0	0
dircompg	0	0	0	0	0	0
dire	0	0	0	0	0	0
direct	0	0	0	0	0	0
directing	0	0	0	0	0	0
direction	0	0	0	0	0	0
directly	0	0	0	0	0	0
director	0	0	0	0	0	0
directress	0	0	0	0	0	0
direful	0	0	0	0	0	0
dirge	0	0	0	0	0	0
dirt	0	0	0	0	0	0
dirtiest	0	0	0	0	0	0
dirty	0	0	0	0	0	0
disadvantage	0	0	0	0	0	0
disagree	0	0	0	0	0	0
disagreeable	0	0	0	0	0	0
disappear	0	0	0	0	0	0
disappearance	0	0	0	0	0	0
disappoint	0	0	0	0	0	0
disappointed	0	0	0	0	0	0
disappointing	0	0	0	0	0	0
disappointment	0	0	0	0	0	0
disapprove	0	0	0	0	0	0
disarm	0	0	0	0	0	0
discard	0	0	0	0	0	0
discern	0	0	0	0	0	0
discernible	0	0	0	0	0	0
discharg	0	0	0	0	0	0
discharge	0	0	0	0	0	0
discharged	0	0	0	0	0	0
disciple	0	0	0	0	0	0
disclaim	0	0	0	0	0	0
disclaimer	0	0	0	0	0	0
disclo	0	0	0	0	0	0
disclos	0	0	0	0	0	0
disclose	0	0	0	0	0	0
disclosure	0	0	0	0	0	0
discolour	0	0	0	0	0	0
discomfit	0	0	0	0	0	0
discomfort	0	0	0	0	0	0
discompose	0	0	0	0	0	0
discomposure	0	0	0	0	0	0
disconcert	0	0	0	0	0	0
disconsolately	0	0	0	0	0	0
discontent	0	0	0	0	0	0
discontinue	0	0	0	0	0	0
discord	0	0	0	0	0	0
discordant	0	0	0	0	0	0
discouery	0	0	0	0	0	0
discourse	0	0	0	0	0	0
discover	0	0	0	0	0	0
discovering	0	0	0	0	0	0
discovery	0	0	0	0	0	0
discreditable	0	0	0	0	0	0
discreet	0	0	0	0	0	0
discretion	0	0	0	0	0	0
discrimination	0	0	0	0	0	0
discursive	0	0	0	0	0	0
discuss	0	0	0	0	0	0
discussion	0	0	0	0	0	0
disdain	0	0	0	0	0	0
disdainful	0	0	0	0	0	0
disdaining	0	0	0	0	0	0
disea	0	0	0	0	0	0
disease	0	0	0	0	0	0
disengage	0	0	0	0	0	0
disfigure	0	0	0	0	0	0
disfigured	0	0	0	0	0	0
disfigurement	0	0	0	0	0	0
disgorge	0	0	0	0	0	0
disgrace	0	0	0	0	0	0
disgraceful	0	0	0	0	0	0
disguis	0	0	0	0	0	0
disguise	0	0	0	0	0	0
disgust	0	0	0	0	0	0
dish	0	0	0	0	0	0
dishclout	0	0	0	0	0	0
dishonesty	0	0	0	0	0	0
dishonour	0	0	0	0	0	0
dishonourable	0	0	0	0	0	0
disinclination	0	0	0	0	0	0
disincline	0	0	0	0	0	0
disinherit	0	0	0	0	0	0
disintereste	0	0	0	0	0	0
disinterestedly	0	0	0	0	0	0
disioynt	0	0	0	0	0	0
disjoint	0	0	0	0	0	0
disjointed	0	0	0	0	0	0
disk	0	0	0	0	0	0
dislike	0	0	0	0	0	0
dismal	0	0	0	0	0	0
dismall	0	0	0	0	0	0
dismally	0	0	0	0	0	0
dismantle	0	0	0	0	0	0
dismay	0	0	0	0	0	0
dismayed	0	0	0	0	0	0
dismemb	0	0	0	0	0	0
dismiss	0	0	0	0	0	0
dismissal	0	0	0	0	0	0
dismount	0	0	0	0	0	0
disobedient	0	0	0	0	0	0
disobey	0	0	0	0	0	0
disorder	0	0	0	0	0	0
disordered	0	0	0	0	0	0
disorderly	0	0	0	0	0	0
disorganise	0	0	0	0	0	0
disorganised	0	0	0	0	0	0
disparage	0	0	0	0	0	0
disparagement	0	0	0	0	0	0
dispatch	0	0	0	0	0	0
dispatcht	0	0	0	0	0	0
dispel	0	0	0	0	0	0
dispensary	0	0	0	0	0	0
dispense	0	0	0	0	0	0
disperate	0	0	0	0	0	0
dispersal	0	0	0	0	0	0
disperse	0	0	0	0	0	0
displace	0	0	0	0	0	0
displacement	0	0	0	0	0	0
displant	0	0	0	0	0	0
display	0	0	0	0	0	0
displeas	0	0	0	0	0	0
displeased	0	0	0	0	0	0
displeasure	0	0	0	0	0	0
disposal	0	0	0	0	0	0
dispose	0	0	0	0	0	0
disposed	0	0	0	0	0	0
disposition	0	0	0	0	0	0
dispraise	0	0	0	0	0	0
dispriz	0	0	0	0	0	0
disproportionate	0	0	0	0	0	0
dispute	0	0	0	0	0	0
disquiet	0	0	0	0	0	0
disregard	0	0	0	0	0	0
disreputable	0	0	0	0	0	0
disrespect	0	0	0	0	0	0
disrespectful	0	0	0	0	0	0
disrespectfully	0	0	0	0	0	0
dissatisfaction	0	0	0	0	0	0
dissatisfied	0	0	0	0	0	0
dissemble	0	0	0	0	0	0
dissembler	0	0	0	0	0	0
dissertation	0	0	0	0	0	0
dissimulation	0	0	0	0	0	0
dissipate	0	0	0	0	0	0
dissociate	0	0	0	0	0	0
dissolute	0	0	0	0	0	0
dissolve	0	0	0	0	0	0
dissonance	0	0	0	0	0	0
dissuade	0	0	0	0	0	0
distance	0	0	0	0	0	0
distant	0	0	0	0	0	0
distasteful	0	0	0	0	0	0
distemp	0	0	0	0	0	0
distemper	0	0	0	0	0	0
distempered	0	0	0	0	0	0
distend	0	0	0	0	0	0
distil	0	0	0	0	0	0
distill	0	0	0	0	0	0
distiller	0	0	0	0	0	0
distilment	0	0	0	0	0	0
distinct	0	0	0	0	0	0
distinction	0	0	0	0	0	0
distinctly	0	0	0	0	0	0
distinctness	0	0	0	0	0	0
distinguish	0	0	0	0	0	0
distinguishable	0	0	0	0	0	0
distort	0	0	0	0	0	0
distorted	0	0	0	0	0	0
distortedly	0	0	0	0	0	0
distract	0	0	0	0	0	0
distracted	0	0	0	0	0	0
distractedly	0	0	0	0	0	0
distracting	0	0	0	0	0	0
distraction	0	0	0	0	0	0
distraught	0	0	0	0	0	0
distress	0	0	0	0	0	0
distresse	0	0	0	0	0	0
distressed	0	0	0	0	0	0
distressful	0	0	0	0	0	0
distribute	0	0	0	0	0	0
distribution	0	0	0	0	0	0
distributor	0	0	0	0	0	0
district	0	0	0	0	0	0
distrust	0	0	0	0	0	0
distrusted	0	0	0	0	0	0
distrustfully	0	0	0	0	0	0
disturb	0	0	0	0	0	0
disturbance	0	0	0	0	0	0
disturbed	0	0	0	0	0	0
disuse	0	0	0	0	0	0
ditch	0	0	0	0	0	0
ditcher	0	0	0	0	0	0
diuel	0	0	0	0	0	0
diuell	0	0	0	0	0	0
diuide	0	0	0	0	0	0
diuinity	0	0	0	0	0	0
diurnal	0	0	0	0	0	0
div	0	0	0	0	0	0
dive	0	0	0	0	0	0
diver	0	0	0	0	0	0
diverge	0	0	0	0	0	0
diversify	0	0	0	0	0	0
diversion	0	0	0	0	0	0
diversity	0	0	0	0	0	0
divert	0	0	0	0	0	0
divide	0	0	0	0	0	0
divideth	0	0	0	0	0	0
divine	0	0	0	0	0	0
divinest	0	0	0	0	0	0
divinity	0	0	0	0	0	0
division	0	0	0	0	0	0
divorce	0	0	0	0	0	0
divulge	0	0	0	0	0	0
dizzy	0	0	0	0	0	0
do	0	0	0	0	0	0
doat	0	0	0	0	0	0
dobody	0	0	0	0	0	0
docile	0	0	0	0	0	0
dock	0	0	0	0	0	0
dockhead	0	0	0	0	0	0
dockyard	0	0	0	0	0	0
docs	0	0	0	0	0	0
doctor	0	0	0	0	0	0
doctrine	0	0	0	0	0	0
document	0	0	0	0	0	0
dodg	0	0	0	0	0	0
dodge	0	0	0	0	0	0
dodged	0	0	0	0	0	0
dodger	0	0	0	0	0	0
doe	0	0	0	0	0	0
doer	0	0	0	0	0	0
doff	0	0	0	0	0	0
dog	0	0	0	0	0	0
dogge	0	0	0	0	0	0
doggedly	0	0	0	0	0	0
dogs	0	0	0	0	0	0
doin	0	0	0	0	0	0
doing	0	0	0	0	0	0
dole	0	0	0	0	0	0
doleful	0	0	0	0	0	0
doll	0	0	0	0	0	0
dollar	0	0	0	0	0	0
dolorous	0	0	0	0	0	0
dolt	0	0	0	0	0	0
domain	0	0	0	0	0	0
dome	0	0	0	0	0	0
domestic	0	0	0	0	0	0
domesticate	0	0	0	0	0	0
domicile	0	0	0	0	0	0
dominant	0	0	0	0	0	0
dominate	0	0	0	0	0	0
domination	0	0	0	0	0	0
domini	0	0	0	0	0	0
dominion	0	0	0	0	0	0
domino	0	0	0	0	0	0
dominoes	0	0	0	0	0	0
don	0	0	0	0	0	0
donate	0	0	0	0	0	0
donation	0	0	0	0	0	0
done	0	0	0	0	0	0
dong	0	0	0	0	0	0
donkey	0	0	0	0	0	0
donor	0	0	0	0	0	0
doo	0	0	0	0	0	0
doom	0	0	0	0	0	0
doome	0	0	0	0	0	0
doomed	0	0	0	0	0	0
doomesday	0	0	0	0	0	0
doomsday	0	0	0	0	0	0
door	0	0	0	0	0	0
doore	0	0	0	0	0	0
doorless	0	0	0	0	0	0
doorpost	0	0	0	0	0	0
doorstep	0	0	0	0	0	0
doorway	0	0	0	0	0	0
dore	0	0	0	0	0	0
dormant	0	0	0	0	0	0
dormer	0	0	0	0	0	0
dose	0	0	0	0	0	0
dosen	0	0	0	0	0	0
dost	0	0	0	0	0	0
dot	0	0	0	0	0	0
dote	0	0	0	0	0	0
doth	0	0	0	0	0	0
doting	0	0	0	0	0	0
double	0	0	0	0	0	0
doubled	0	0	0	0	0	0
doublet	0	0	0	0	0	0
doubly	0	0	0	0	0	0
doubt	0	0	0	0	0	0
doubted	0	0	0	0	0	0
doubtful	0	0	0	0	0	0
doubtfull	0	0	0	0	0	0
doubtfully	0	0	0	0	0	0
doubtless	0	0	0	0	0	0
doue	0	0	0	0	0	0
dove	0	0	0	0	0	0
dovehouse	0	0	0	0	0	0
dover	0	0	0	0	0	0
dow	0	0	0	0	0	0
dowdy	0	0	0	0	0	0
dowerless	0	0	0	0	0	0
downcast	0	0	0	0	0	0
downe	0	0	0	0	0	0
downiest	0	0	0	0	0	0
download	0	0	0	0	0	0
downright	0	0	0	0	0	0
downstairs	0	0	0	0	0	0
downward	0	0	0	0	0	0
dowrie	0	0	0	0	0	0
doze	0	0	0	0	0	0
dozed	0	0	0	0	0	0
dozen	0	0	0	0	0	0
dozing	0	0	0	0	0	0
dr	0	0	0	0	0	0
drab	0	0	0	0	0	0
drabbing	0	0	0	0	0	0
draft	0	0	0	0	0	0
drag	0	0	0	0	0	0
dragged	0	0	0	0	0	0
draggin	0	0	0	0	0	0
dragging	0	0	0	0	0	0
dragon	0	0	0	0	0	0
dragoon	0	0	0	0	0	0
drain	0	0	0	0	0	0
drainage	0	0	0	0	0	0
dram	0	0	0	0	0	0
dramatis	0	0	0	0	0	0
drank	0	0	0	0	0	0
drape	0	0	0	0	0	0
drapery	0	0	0	0	0	0
drat	0	0	0	0	0	0
draught	0	0	0	0	0	0
drave	0	0	0	0	0	0
draw	0	0	0	0	0	0
drawback	0	0	0	0	0	0
drawbridge	0	0	0	0	0	0
drawer	0	0	0	0	0	0
drawes	0	0	0	0	0	0
drawing	0	0	0	0	0	0
drawl	0	0	0	0	0	0
drawn	0	0	0	0	0	0
drayma	0	0	0	0	0	0
dread	0	0	0	0	0	0
dreadful	0	0	0	0	0	0
dreadfull	0	0	0	0	0	0
dreadfully	0	0	0	0	0	0
dream	0	0	0	0	0	0
dreame	0	0	0	0	0	0
dreamed	0	0	0	0	0	0
dreamer	0	0	0	0	0	0
dreaming	0	0	0	0	0	0
dreamlike	0	0	0	0	0	0
dreams	0	0	0	0	0	0
dreamt	0	0	0	0	0	0
drearily	0	0	0	0	0	0
dreary	0	0	0	0	0	0
dreg	0	0	0	0	0	0
dreine	0	0	0	0	0	0
dress	0	0	0	0	0	0
dressed	0	0	0	0	0	0
dressing	0	0	0	0	0	0
drew	0	0	0	0	0	0
drie	0	0	0	0	0	0
drift	0	0	0	0	0	0
drill	0	0	0	0	0	0
drily	0	0	0	0	0	0
drink	0	0	0	0	0	0
drinke	0	0	0	0	0	0
drinker	0	0	0	0	0	0
drinking	0	0	0	0	0	0
drip	0	0	0	0	0	0
driue	0	0	0	0	0	0
driuen	0	0	0	0	0	0
drive	0	0	0	0	0	0
drivel	0	0	0	0	0	0
driver	0	0	0	0	0	0
driveth	0	0	0	0	0	0
driving	0	0	0	0	0	0
drizzle	0	0	0	0	0	0
droll	0	0	0	0	0	0
droop	0	0	0	0	0	0
drooped	0	0	0	0	0	0
drop	0	0	0	0	0	0
dropcap	0	0	0	0	0	0
dropping	0	0	0	0	0	0
dropsical	0	0	0	0	0	0
drossie	0	0	0	0	0	0
drover	0	0	0	0	0	0
drown	0	0	0	0	0	0
drowne	0	0	0	0	0	0
drownes	0	0	0	0	0	0
drowsily	0	0	0	0	0	0
drowsiness	0	0	0	0	0	0
drowsy	0	0	0	0	0	0
drubbing	0	0	0	0	0	0
drudge	0	0	0	0	0	0
drug	0	0	0	0	0	0
drugge	0	0	0	0	0	0
drum	0	0	0	0	0	0
drumme	0	0	0	0	0	0
drummer	0	0	0	0	0	0
drunk	0	0	0	0	0	0
drunkard	0	0	0	0	0	0
drunke	0	0	0	0	0	0
drunken	0	0	0	0	0	0
drunkeness	0	0	0	0	0	0
drunkenness	0	0	0	0	0	0
dry	0	0	0	0	0	0
dubious	0	0	0	0	0	0
dubiously	0	0	0	0	0	0
ducat	0	0	0	0	0	0
ducate	0	0	0	0	0	0
duck	0	0	0	0	0	0
due	0	0	0	0	0	0
duel	0	0	0	0	0	0
duellist	0	0	0	0	0	0
duet	0	0	0	0	0	0
duff	0	0	0	0	0	0
dug	0	0	0	0	0	0
dugge	0	0	0	0	0	0
duke	0	0	0	0	0	0
dul	0	0	0	0	0	0
dull	0	0	0	0	0	0
duller	0	0	0	0	0	0
dullness	0	0	0	0	0	0
duly	0	0	0	0	0	0
dumb	0	0	0	0	0	0
dumbe	0	0	0	0	0	0
dummy	0	0	0	0	0	0
dump	0	0	0	0	0	0
dumple	0	0	0	0	0	0
dun	0	0	0	0	0	0
dungeon	0	0	0	0	0	0
dunstan	0	0	0	0	0	0
dupe	0	0	0	0	0	0
duplicate	0	0	0	0	0	0
dupt	0	0	0	0	0	0
duration	0	0	0	0	0	0
durst	0	0	0	0	0	0
dusk	0	0	0	0	0	0
dusky	0	0	0	0	0	0
dust	0	0	0	0	0	0
dusty	0	0	0	0	0	0
dutch	0	0	0	0	0	0
duteous	0	0	0	0	0	0
dutie	0	0	0	0	0	0
dutiful	0	0	0	0	0	0
duty	0	0	0	0	0	0
dwarf	0	0	0	0	0	0
dwarfish	0	0	0	0	0	0
dwell	0	0	0	0	0	0
dweller	0	0	0	0	0	0
dwelling	0	0	0	0	0	0
dwelt	0	0	0	0	0	0
dwindle	0	0	0	0	0	0
dwindled	0	0	0	0	0	0
dye	0	0	0	0	0	0
dyeing	0	0	0	0	0	0
dyes	0	0	0	0	0	0
dying	0	0	0	0	0	0
e	0	0	0	0	0	0
eager	0	0	0	0	0	0
eagerly	0	0	0	0	0	0
eagerness	0	0	0	0	0	0
eagle	0	0	0	0	0	0
ear	0	0	0	0	0	0
eare	0	0	0	0	0	0
earl	0	0	0	0	0	0
earliness	0	0	0	0	0	0
early	0	0	0	0	0	0
earn	0	0	0	0	0	0
earnest	0	0	0	0	0	0
earnestly	0	0	0	0	0	0
earnestness	0	0	0	0	0	0
earring	0	0	0	0	0	0
earth	0	0	0	0	0	0
earthen	0	0	0	0	0	0
earthenware	0	0	0	0	0	0
earthly	0	0	0	0	0	0
earthquake	0	0	0	0	0	0
earthy	0	0	0	0	0	0
earwigged	0	0	0	0	0	0
ease	0	0	0	0	0	0
easie	0	0	0	0	0	0
easier	0	0	0	0	0	0
easily	0	0	0	0	0	0
easinesse	0	0	0	0	0	0
east	0	0	0	0	0	0
easter	0	0	0	0	0	0
easterly	0	0	0	0	0	0
eastern	0	0	0	0	0	0
easterne	0	0	0	0	0	0
eastward	0	0	0	0	0	0
easy	0	0	0	0	0	0
eat	0	0	0	0	0	0
eatable	0	0	0	0	0	0
eatables	0	0	0	0	0	0
eate	0	0	0	0	0	0
eaten	0	0	0	0	0	0
eating	0	0	0	0	0	0
eavesdropper	0	0	0	0	0	0
ebb	0	0	0	0	0	0
ebcdic	0	0	0	0	0	0
ebenezer	0	0	0	0	0	0
ebook	0	0	0	0	0	0
ebooks	0	0	0	0	0	0
ebullition	0	0	0	0	0	0
eccentric	0	0	0	0	0	0
eccentricity	0	0	0	0	0	0
ecclesiastic	0	0	0	0	0	0
echo	0	0	0	0	0	0
echoed	0	0	0	0	0	0
echoes	0	0	0	0	0	0
echoing	0	0	0	0	0	0
echoless	0	0	0	0	0	0
ecod	0	0	0	0	0	0
economy	0	0	0	0	0	0
ecstasy	0	0	0	0	0	0
ectasy	0	0	0	0	0	0
eddy	0	0	0	0	0	0
eden	0	0	0	0	0	0
edge	0	0	0	0	0	0
edifice	0	0	0	0	0	0
edify	0	0	0	0	0	0
edit	0	0	0	0	0	0
editing	0	0	0	0	0	0
edition	0	0	0	0	0	0
editor	0	0	0	0	0	0
edmonton	0	0	0	0	0	0
edu	0	0	0	0	0	0
educate	0	0	0	0	0	0
education	0	0	0	0	0	0
educational	0	0	0	0	0	0
edward	0	0	0	0	0	0
edwin	0	0	0	0	0	0
ee	0	0	0	0	0	0
eeeeee	0	0	0	0	0	0
eel	0	0	0	0	0	0
eene	0	0	0	0	0	0
effect	0	0	0	0	0	0
effective	0	0	0	0	0	0
effectual	0	0	0	0	0	0
effectually	0	0	0	0	0	0
effeminate	0	0	0	0	0	0
efficacy	0	0	0	0	0	0
efficient	0	0	0	0	0	0
effort	0	0	0	0	0	0
egg	0	0	0	0	0	0
egress	0	0	0	0	0	0
eh	0	0	0	0	0	0
eie	0	0	0	0	0	0
eielid	0	0	0	0	0	0
eight	0	0	0	0	0	0
eighteen	0	0	0	0	0	0
eighth	0	0	0	0	0	0
eightieth	0	0	0	0	0	0
eighty	0	0	0	0	0	0
ein	0	0	0	0	0	0
either	0	0	0	0	0	0
ejaculate	0	0	0	0	0	0
ejaculated	0	0	0	0	0	0
ejaculation	0	0	0	0	0	0
eke	0	0	0	0	0	0
el	0	0	0	0	0	0
elapse	0	0	0	0	0	0
elastic	0	0	0	0	0	0
elate	0	0	0	0	0	0
elated	0	0	0	0	0	0
elbow	0	0	0	0	0	0
elbowing	0	0	0	0	0	0
elbows	0	0	0	0	0	0
eld	0	0	0	0	0	0
elder	0	0	0	0	0	0
elderly	0	0	0	0	0	0
eldest	0	0	0	0	0	0
elect	0	0	0	0	0	0
election	0	0	0	0	0	0
electronic	0	0	0	0	0	0
electronically	0	0	0	0	0	0
elegance	0	0	0	0	0	0
elegant	0	0	0	0	0	0
elegantly	0	0	0	0	0	0
element	0	0	0	0	0	0
elephant	0	0	0	0	0	0
eleuen	0	0	0	0	0	0
elevate	0	0	0	0	0	0
elevated	0	0	0	0	0	0
elevating	0	0	0	0	0	0
elevation	0	0	0	0	0	0
eleven	0	0	0	0	0	0
elflock	0	0	0	0	0	0
elicit	0	0	0	0	0	0
elicited	0	0	0	0	0	0
eligible	0	0	0	0	0	0
ell	0	0	0	0	0	0
elm	0	0	0	0	0	0
elongate	0	0	0	0	0	0
eloquence	0	0	0	0	0	0
eloquent	0	0	0	0	0	0
else	0	0	0	0	0	0
elsenour	0	0	0	0	0	0
elsewhere	0	0	0	0	0	0
elsonower	0	0	0	0	0	0
elucidative	0	0	0	0	0	0
elude	0	0	0	0	0	0
elysium	0	0	0	0	0	0
em	0	0	0	0	0	0
emaciate	0	0	0	0	0	0
email	0	0	0	0	0	0
emanate	0	0	0	0	0	0
embankment	0	0	0	0	0	0
embarrassed	0	0	0	0	0	0
embarrassing	0	0	0	0	0	0
embarrassment	0	0	0	0	0	0
embellish	0	0	0	0	0	0
embellishment	0	0	0	0	0	0
ember	0	0	0	0	0	0
emblem	0	0	0	0	0	0
embolden	0	0	0	0	0	0
embrace	0	0	0	0	0	0
embracing	0	0	0	0	0	0
embrasure	0	0	0	0	0	0
embroider	0	0	0	0	0	0
embroidery	0	0	0	0	0	0
emerge	0	0	0	0	0	0
emergence	0	0	0	0	0	0
emergency	0	0	0	0	0	0
emigrant	0	0	0	0	0	0
eminence	0	0	0	0	0	0
eminent	0	0	0	0	0	0
emissaries	0	0	0	0	0	0
emissary	0	0	0	0	0	0
emitted	0	0	0	0	0	0
emotion	0	0	0	0	0	0
emotional	0	0	0	0	0	0
empannelle	0	0	0	0	0	0
emperor	0	0	0	0	0	0
emphasis	0	0	0	0	0	0
emphatic	0	0	0	0	0	0
emphatically	0	0	0	0	0	0
empire	0	0	0	0	0	0
employ	0	0	0	0	0	0
employee	0	0	0	0	0	0
employer	0	0	0	0	0	0
employment	0	0	0	0	0	0
emporium	0	0	0	0	0	0
empty	0	0	0	0	0	0
emulate	0	0	0	0	0	0
emulative	0	0	0	0	0	0
en	0	0	0	0	0	0
