word	book0	book1	book2	book3	book4	book5
drearily	0	0	0	0	0	1
dreary	2	7	0	0	2	3
dreg	0	0	0	0	0	2
dreine	0	0	1	0	0	0
dress	15	33	0	1	15	39
dressed	1	2	0	0	1	2
dressing	3	0	0	0	3	0
drew	0	3	0	0	0	0
drie	0	0	1	0	0	0
drift	0	2	4	2	0	3
drill	0	0	0	0	0	1
drily	0	1	0	0	0	1
drink	6	38	2	7	6	45
drinke	0	0	16	0	0	0
drinker	0	0	0	0	0	1
drinking	0	5	0	0	0	11
drip	1	0	0	0	1	2
driue	0	0	3	0	0	0
driuen	0	0	1	0	0	0
drive	4	27	0	1	4	29
drivel	0	0	0	1	0	0
driver	0	10	0	0	0	5
driveth	0	0	0	1	0	0
driving	0	0	0	0	0	1
drizzle	0	1	0	1	0	0
droll	0	2	0	0	0	3
droop	1	3	1	0	1	8
drooped	0	1	0	0	0	1
drop	5	47	1	3	5	63
dropcap	0	0	0	0	0	1
dropping	0	1	2	0	0	0
dropsical	0	0	0	0	0	1
drossie	0	0	1	0	0	0
drover	0	2	0	0	0	0
drown	0	3	7	1	0	6
drowne	0	0	5	0	0	0
drownes	0	0	1	0	0	0
drowsily	0	2	0	0	0	0
drowsiness	1	0	0	0	1	0
drowsy	0	2	0	1	0	0
drubbing	0	1	0	0	0	0
drudge	0	2	0	1	0	1
drug	0	0	0	2	0	0
drugge	0	0	1	0	0	0
drum	0	0	1	2	0	11
drumme	0	0	2	0	0	0
drummer	0	0	0	0	0	1
drunk	1	6	0	2	1	7
drunkard	0	0	0	1	0	0
drunke	0	0	1	0	0	0
drunken	3	8	0	0	3	4
drunkeness	0	1	0	0	0	0
drunkenness	0	1	0	0	0	1
dry	3	13	2	8	3	11
dubious	0	0	0	0	0	1
dubiously	0	0	0	0	0	3
ducat	0	0	0	1	0	0
ducate	0	0	2	0	0	0
duck	0	2	0	0	0	1
due	1	4	3	0	1	6
duel	0	1	0	0	0	0
duellist	0	0	0	2	0	0
duet	0	1	0	0	0	0
duff	0	20	0	0	0	0
dug	0	0	0	1	0	1
dugge	0	0	1	0	0	0
duke	0	0	1	0	0	0
dul	0	0	1	0	0	0
dull	8	11	5	2	8	12
duller	0	0	1	0	0	0
dullness	0	1	0	0	0	0
duly	0	1	0	0	0	1
dumb	1	5	0	0	1	3
dumbe	0	0	6	0	0	0
dummy	0	1	0	0	0	0
dump	0	0	0	3	0	0
dumple	0	0	0	0	0	1
dun	0	0	0	2	0	0
dungeon	0	1	1	0	0	1
dunstan	1	0	0	0	1	1
dupe	0	2	0	0	0	0
duplicate	0	1	0	0	0	0
dupt	0	0	1	0	0	0
duration	0	1	0	0	0	1
durst	0	1	0	0	0	1
dusk	0	2	0	0	0	4
dusky	2	2	0	0	2	2
dust	2	14	7	1	2	21
dusty	1	4	0	0	1	5
dutch	2	0	0	0	2	0
duteous	0	1	0	0	0	0
dutie	0	0	5	0	0	0
dutiful	0	2	0	0	0	2
duty	0	16	9	0	0	23
dwarf	0	1	0	0	0	1
dwarfish	1	0	0	0	1	0
dwell	0	1	0	4	0	5
dweller	0	1	0	0	0	0
dwelling	3	3	1	0	3	2
dwelt	0	0	0	0	0	2
dwindle	0	1	0	0	0	0
dwindled	1	0	0	0	1	0
dye	0	1	10	0	0	5
dyeing	0	0	0	0	0	1
dyes	0	0	1	0	0	0
dying	0	4	0	0	0	2
e	23	24	8	5	23	24
eager	2	10	1	0	2	7
eagerly	0	22	0	0	0	1
eagerness	2	8	0	0	2	4
eagle	0	1	0	1	0	1
ear	7	46	0	17	7	35
eare	0	0	26	0	0	0
earl	0	0	0	1	0	0
earliness	0	0	0	1	0	0
early	3	24	1	18	3	22
earn	0	4	0	0	0	4
earnest	2	21	1	0	2	9
earnestly	0	10	0	0	0	3
earnestness	2	2	0	0	2	5
earring	0	0	0	0	0	1
earth	6	19	21	20	6	31
earthen	0	0	0	1	0	0
earthenware	0	0	0	0	0	1
earthly	0	1	1	0	0	5
earthquake	0	0	0	1	0	2
earthy	1	1	0	0	1	0
earwigged	0	1	0	0	0	0
ease	1	15	4	5	1	13
easie	0	0	1	0	0	0
easier	0	0	0	0	0	1
easily	2	16	1	0	2	13
easinesse	0	0	2	0	0	0
east	0	1	0	4	0	3
easter	0	0	0	1	0	0
easterly	1	0	0	0	1	1
eastern	0	1	0	1	0	0
easterne	0	0	1	0	0	0
eastward	0	0	0	0	0	1
easy	7	14	1	0	7	18
eat	7	40	3	1	7	21
eatable	0	2	0	0	0	0
eatables	0	1	0	0	0	0
eate	0	0	2	0	0	0
eaten	0	1	0	0	0	1
eating	0	0	0	0	0	1
eavesdropper	0	0	0	0	0	2
ebb	0	0	0	1	0	2
ebcdic	0	0	2	1	0	0
ebenezer	9	0	0	0	9	0
ebook	20	20	4	3	20	20
ebooks	2	1	0	1	2	1
ebullition	0	1	0	0	0	0
eccentric	0	4	0	0	0	2
eccentricity	0	0	0	0	0	2
ecclesiastic	0	0	0	0	0	2
echo	4	13	0	1	4	39
echoed	1	2	0	0	1	0
echoes	0	0	0	0	0	2
echoing	0	0	0	0	0	1
echoless	0	0	0	0	0	1
ecod	0	1	0	0	0	1
economy	0	1	0	0	0	1
ecstasy	2	4	0	0	2	0
ectasy	0	2	0	0	0	0
eddy	0	2	0	0	0	2
eden	0	0	0	0	0	1
edge	1	2	3	0	1	4
edifice	0	0	0	0	0	2
edify	0	1	0	0	0	1
edit	0	0	1	1	0	0
editing	0	0	2	1	0	0
edition	8	5	7	2	8	5
editor	0	0	0	0	0	1
edmonton	0	1	0	0	0	0
edu	0	0	1	0	0	0
educate	0	1	0	0	0	0
education	0	2	0	1	0	0
educational	1	1	0	0	1	1
edward	0	3	0	0	0	0
edwin	0	1	0	0	0	0
ee	0	1	3	0	0	0
eeeeee	1	0	0	0	1	0
eel	0	1	0	0	0	0
eene	0	0	1	0	0	0
effect	2	32	9	3	2	17
effective	0	2	0	0	0	0
effectual	0	1	0	0	0	0
effectually	0	5	0	0	0	0
effeminate	0	0	0	1	0	0
efficacy	0	1	0	0	0	3
efficient	0	1	0	0	0	0
effort	7	29	2	0	7	15
egg	0	0	0	2	0	0
egress	0	0	0	0	0	1
eh	2	42	0	0	2	9
eie	0	0	1	0	0	0
eielid	0	0	1	0	0	0
eight	2	14	1	1	2	18
eighteen	2	3	0	0	2	7
eighth	0	0	0	0	0	1
eightieth	0	0	0	0	0	1
eighty	0	0	0	0	0	5
ein	1	1	0	0	1	1
either	5	31	6	10	5	32
ejaculate	0	2	0	0	0	1
ejaculated	0	1	0	0	0	0
ejaculation	0	1	0	0	0	0
eke	1	0	0	0	1	1
el	0	0	2	0	0	0
elapse	0	1	0	0	0	0
elastic	0	1	0	0	0	1
elate	0	0	0	0	0	1
elated	0	2	0	0	0	0
elbow	2	8	0	0	2	13
elbowing	0	1	0	0	0	0
elbows	1	0	0	0	1	0
eld	2	6	1	1	2	9
elder	0	0	0	0	0	4
elderly	0	6	0	0	0	5
eldest	0	0	1	0	0	0
elect	1	1	0	0	1	1
election	0	1	3	0	0	0
electronic	27	27	2	19	27	27
electronically	2	2	3	2	2	2
elegance	0	2	0	0	0	1
elegant	0	1	0	0	0	3
elegantly	0	0	0	0	0	2
element	0	2	1	0	0	0
elephant	0	0	0	0	0	1
eleuen	0	0	1	0	0	0
elevate	0	1	0	0	0	3
elevated	0	1	0	0	0	0
elevating	0	1	0	0	0	0
elevation	0	1	0	0	0	1
eleven	2	11	0	2	2	5
elflock	0	0	0	1	0	0
elicit	0	2	0	0	0	4
elicited	1	0	0	0	1	0
eligible	0	1	0	0	0	4
ell	0	0	0	1	0	0
elm	0	2	0	0	0	0
elongate	0	0	1	0	0	1
eloquence	0	1	0	1	0	0
eloquent	0	0	0	0	0	1
else	9	27	13	15	9	26
elsenour	0	0	1	0	0	0
elsewhere	1	4	0	0	1	5
elsonower	0	0	3	0	0	0
elucidative	0	1	0	0	0	0
elude	0	1	0	0	0	0
elysium	0	1	0	0	0	0
em	12	84	2	0	12	13
emaciate	0	0	0	0	0	1
email	3	2	5	0	3	2
emanate	0	1	0	0	0	0
embankment	0	0	0	0	0	1
embarrassed	1	1	0	0	1	1
embarrassing	1	0	0	0	1	1
embarrassment	0	2	0	0	0	3
embellish	0	1	0	0	0	1
embellishment	0	1	0	0	0	1
ember	0	0	0	0	0	3
emblem	1	0	0	0	1	2
embolden	0	1	0	0	0	0
embrace	1	7	3	1	1	20
embracing	0	0	0	0	0	1
embrasure	0	0	0	0	0	1
embroider	0	0	0	0	0	2
embroidery	0	0	0	0	0	1
emerge	1	14	0	0	1	9
emergence	0	0	0	0	0	1
emergency	0	3	0	0	0	1
emigrant	0	0	0	0	0	23
eminence	0	0	0	0	0	1
eminent	0	0	0	0	0	1
emissaries	0	0	0	0	0	1
emissary	0	0	0	0	0	2
emitted	0	1	0	0	0	0
emotion	5	13	0	0	5	7
emotional	0	0	0	0	0	1
empannelle	0	0	0	0	0	1
emperor	0	0	1	1	0	0
emphasis	0	8	1	0	0	3
emphatic	0	2	0	0	0	4
emphatically	1	3	0	0	1	2
empire	0	0	1	1	0	0
employ	1	13	0	0	1	10
employee	3	2	0	0	3	2
employer	0	1	0	0	0	1
employment	0	3	0	1	0	5
emporium	0	1	0	0	0	0
empty	2	25	0	4	2	11
emulate	0	0	1	0	0	0
emulative	0	0	0	0	0	1
en	0	1	0	6	0	0
enable	0	9	0	0	0	4
enabled	0	1	0	0	0	0
enact	0	0	2	0	0	0
enanmour	0	0	0	1	0	0
encamp	0	0	0	1	0	0
encamped	0	0	0	0	0	1
encampment	0	0	0	0	0	1
encase	0	1	0	0	0	0
enchant	0	0	0	0	0	2
enchanted	0	0	0	0	0	1
enchanter	0	0	0	0	0	1
enchantment	0	0	0	0	0	1
encircle	0	1	0	0	0	0
encircled	0	0	0	0	0	1
enclose	0	1	0	0	0	2
encode	1	1	0	0	1	1
encombre	0	0	1	0	0	0
encomium	0	2	0	0	0	0
encompass	1	0	0	0	1	5
encompasse	0	1	0	0	0	0
encompassement	0	0	1	0	0	0
encorp	0	0	1	0	0	0
encounter	0	16	3	3	0	5
encountre	0	0	1	0	0	0
encourage	1	8	1	2	1	7
encouraged	0	0	0	0	0	1
encouragement	0	1	0	0	0	3
encouraging	0	1	0	0	0	0
encrease	0	0	1	0	0	0
encrust	0	1	0	0	0	0
encumber	0	3	0	0	0	1
end	21	57	24	14	21	50
endanger	0	1	0	0	0	2
endangered	0	0	0	0	0	1
endart	0	0	0	1	0	0
endear	0	1	0	0	0	0
endeavour	7	14	0	0	7	4
endeavouring	0	3	0	0	0	0
ended	0	1	0	0	0	0
ending	0	0	0	0	0	1
endite	0	0	0	1	0	0
endless	0	2	0	0	0	0
endow	0	2	0	0	0	0
endowment	0	1	0	0	0	1
endue	0	0	0	0	0	1
endur	0	0	0	1	0	0
endurance	0	1	0	0	0	4
endure	0	1	1	2	0	5
ene	0	0	5	0	0	0
enemie	0	1	1	1	0	0
enemies	0	0	0	0	0	1
enemy	0	5	4	7	0	14
energetic	0	0	0	0	0	2
energetically	0	1	0	0	0	0
energy	1	12	0	0	1	6
enfold	0	0	0	0	0	2
enforce	0	1	0	1	0	2
engage	2	16	0	0	2	16
engaged	0	0	0	0	0	2
engagement	0	0	0	0	0	1
engender	0	3	0	0	0	5
engine	0	3	0	0	0	2
england	0	3	22	0	0	40
english	1	5	1	0	1	47
englishman	0	2	0	0	0	6
englishwoman	0	0	0	0	0	1
engraine	0	0	0	0	0	1
engrave	0	3	0	0	0	0
engross	0	0	0	1	0	1
engrosse	1	0	0	0	1	0
enhance	0	1	0	0	0	0
enjoin	0	0	0	1	0	0
enjoy	2	2	1	1	2	3
enjoyable	0	0	0	0	0	1
enjoyment	1	0	0	0	1	4
enlarge	0	0	0	0	0	1
enlighten	0	2	0	0	0	0
enmity	0	1	1	2	0	0
ennactor	0	0	1	0	0	0
enormous	1	1	0	0	1	0
enough	23	105	6	8	23	71
enpierce	0	0	0	1	0	0
enquire	0	0	1	2	0	0
enrage	0	0	0	0	0	1
enrich	0	0	0	1	0	1
enseame	0	0	1	0	0	0
enshrine	0	1	0	0	0	0
enshroud	1	0	0	0	1	1
enshrouded	0	1	0	0	0	0
ensign	0	0	0	1	0	0
ensnare	0	1	0	0	0	0
ensue	2	7	0	0	2	0
ensure	1	1	1	1	1	3
ent	0	0	0	0	0	1
entangle	0	1	0	0	0	1
enter	12	47	87	84	12	30
entered	0	1	0	0	0	0
enterprise	0	1	0	0	0	0
enterprize	0	0	3	0	0	0
enters	0	0	0	1	0	0
entertain	0	11	0	2	0	3
entertainment	0	1	3	1	0	4
enthrone	0	1	0	0	0	1
enthroned	1	0	0	0	1	0
enthusiasm	0	4	0	0	0	0
enthusiastic	0	1	0	0	0	0
enthusiastically	0	0	0	0	0	1
entice	0	1	0	0	0	0
entire	0	2	0	0	0	0
entirely	1	7	0	0	1	4
entitle	0	1	0	0	0	0
entity	3	3	0	0	3	3
entrance	0	7	1	2	0	2
entreat	1	2	0	2	1	11
entreated	0	1	0	1	0	0
entreatie	0	1	1	0	0	0
entreatin	0	0	0	0	0	1
entreatment	0	0	1	0	0	0
entreaty	2	1	0	0	2	4
entries	0	0	0	0	0	1
entrust	0	0	0	0	0	2
entry	1	4	0	0	1	3
entwine	0	2	0	0	0	0
enuious	0	0	1	0	0	0
enuiously	0	0	1	0	0	0
enumerate	0	0	0	0	0	1
enurn	0	0	1	0	0	0
enuy	0	0	1	0	0	0
envelop	0	4	0	0	0	0
envenom	0	0	3	0	0	0
enviable	0	1	0	0	0	0
envious	0	0	0	6	0	0
environ	0	0	0	1	0	3
envy	1	0	0	0	1	1
epicure	0	0	0	0	0	1
episcopal	0	0	0	0	0	1
epitaph	0	1	2	0	0	0
epithet	0	1	0	0	0	0
epoch	0	0	0	0	0	2
epubs	0	1	0	0	0	1
equably	0	0	0	0	0	1
equal	1	10	0	0	1	2
equality	0	0	0	0	0	7
equall	0	0	2	0	0	0
equally	0	7	0	0	0	9
equanimity	0	2	0	0	0	0
equidistant	0	0	0	0	0	1
equip	0	2	0	0	0	1
equipage	0	0	0	0	0	2
equipment	3	3	1	1	3	3
equiuocation	0	0	1	0	0	0
equivalent	0	0	3	1	0	0
er	1	0	0	26	1	0
era	0	0	0	0	0	2
erase	1	0	0	0	1	2
ercover	0	0	0	1	0	0
ere	0	10	15	20	0	0
erect	1	5	0	0	1	0
erence	0	1	0	0	0	0
ernest	0	0	0	0	0	3
erperch	0	0	0	1	0	0
err	0	2	1	0	0	1
errand	0	11	0	1	0	3
error	1	3	12	1	1	2
erruption	0	0	1	0	0	0
erst	0	0	0	0	0	1
es	0	0	0	0	0	1
escalus	0	0	0	2	0	0
escape	2	18	2	0	2	13
escort	1	1	1	0	1	23
escutcheon	0	0	0	0	0	1
esile	0	0	1	0	0	0
especial	1	0	1	0	1	1
especiall	0	0	1	0	0	0
especially	5	15	1	0	5	7
espial	0	1	1	0	0	0
esquire	0	1	0	0	0	0
essay	0	3	0	0	0	0
essence	1	0	0	0	1	1
essential	0	1	0	0	0	2
essentially	0	0	1	0	0	0
establish	1	6	0	0	1	6
establishment	1	4	0	0	1	6
estate	0	1	3	1	0	3
esteem	1	2	1	1	1	1
esteemed	0	0	0	0	0	1
estimate	0	2	2	2	0	1
estimation	0	0	1	0	0	0
estrange	0	0	0	0	0	1
estrangement	0	0	0	0	0	1
et	0	0	0	1	0	0
etc	0	0	2	1	0	0
eternal	0	0	0	1	0	5
eternall	0	0	2	0	0	0
eternally	0	0	0	0	0	1
eterne	0	0	1	0	0	0
eternity	1	0	1	0	1	1
etext	0	0	41	32	0	0
etext90	0	0	1	0	0	0
etext99	0	0	1	0	0	0
etexts	0	0	9	4	0	0
ethiop	0	0	0	1	0	0
euen	0	0	21	0	0	0
euent	0	0	1	0	0	0
euer	0	0	13	0	0	0
euerie	0	0	1	0	0	0
euerlaste	0	0	1	0	0	0
euermore	0	0	1	0	0	0
euery	0	0	8	0	0	0
euidence	0	0	1	0	0	0
euill	0	0	2	0	0	0
european	0	0	0	0	0	1
evade	0	2	0	0	0	0
evaded	0	0	0	0	0	1
evanescence	0	0	0	0	0	1
evaporate	0	1	0	0	0	0
evasion	0	1	0	0	0	0
evasive	0	1	0	0	0	0
evasively	0	1	0	0	0	1
eve	5	1	0	2	5	0
eve16	1	0	0	0	1	0
even	20	124	5	13	20	129
evening	6	27	0	1	6	31
event	3	18	0	0	3	9
eventide	0	0	0	0	0	1
eventually	0	1	0	0	0	0
ever	32	87	1	13	32	119
evergreen	1	0	0	0	1	0
everlasting	0	0	0	2	0	1
evermore	1	0	0	2	1	1
every	41	125	1	11	41	122
everybody	6	15	0	0	6	14
everything	12	22	2	1	12	27
everywhere	1	2	0	0	1	5
evidence	1	11	0	0	1	8
evident	0	7	0	0	0	3
evidently	0	10	0	0	0	13
evil	2	13	0	0	2	11
evince	0	4	0	0	0	0
evincing	0	1	0	0	0	1
evoke	0	0	0	0	0	2
evolution	0	1	0	0	0	0
evrã	0	0	0	0	0	46
ex	0	1	0	0	0	0
exact	0	6	2	1	0	6
exactly	1	9	1	0	1	16
exaggerated	0	0	0	0	0	1
exaggeration	0	1	0	0	0	1
exalt	1	2	0	0	1	3
exaltation	0	0	0	0	0	1
exalted	0	2	0	0	0	1
examination	0	2	0	0	0	5
examine	2	4	0	2	2	18
examiner	0	1	0	0	0	0
example	1	6	1	0	1	4
exasperate	0	1	0	0	0	0
exasperation	0	0	0	0	0	1
exceed	1	5	1	0	1	1
exceedingly	3	1	1	0	3	6
excel	0	0	0	2	0	0
excellence	0	5	2	0	0	0
excellent	1	6	11	2	1	6
except	5	28	1	0	5	29
excepted	0	0	0	0	0	1
exception	0	1	1	0	0	2
exceptional	0	0	0	0	0	1
excess	0	1	0	1	0	0
excessive	0	5	0	0	0	0
exchange	2	23	3	3	2	7
excitable	0	3	0	0	0	0
excite	1	7	0	0	1	1
excited	1	4	0	0	1	5
excitement	2	12	0	0	2	3
exciting	0	4	0	0	0	0
exclaim	13	57	1	0	13	16
exclamation	0	18	0	0	0	2
exclude	0	1	0	0	0	2
exclusion	1	1	2	2	1	1
exclusive	1	2	0	0	1	1
excrement	0	0	1	0	0	0
excrescence	2	0	0	0	2	0
excruciating	0	1	0	0	0	0
excursion	0	0	0	0	0	1
excus	0	0	0	1	0	0
excuse	3	6	1	6	3	7
execrable	1	0	0	0	1	0
execration	0	4	0	0	0	1
execute	0	4	0	0	0	9
execution	0	4	0	1	0	5
executioner	0	0	0	0	0	3
executive	1	0	3	1	1	0
executor	1	0	0	0	1	0
exemplary	0	0	0	0	0	1
exempt	2	3	0	0	2	2
exercise	0	15	3	0	0	12
exert	0	1	0	0	0	0
exertion	0	5	0	0	0	2
exeunt	0	0	23	33	0	0
exhalation	0	1	0	0	0	0
exhale	0	0	0	1	0	0
exhaust	1	5	0	0	1	2
exhausted	1	3	0	0	1	1
exhausting	0	1	0	0	0	0
exhaustion	0	3	0	0	0	2
exhibit	0	4	0	0	0	0
exil	0	0	0	1	0	0
exile	0	0	0	6	0	2
exist	1	10	0	0	1	4
existence	0	6	0	0	0	5
exit	0	0	19	33	0	0
exmouth	0	1	0	0	0	0
exonerate	0	2	0	0	0	0
exordium	0	0	0	0	0	1
expand	0	1	1	0	0	0
expansion	0	1	0	0	0	0
expatiate	0	3	0	0	0	0
expect	8	27	0	2	8	26
expectancy	0	1	0	0	0	0
expectansie	0	0	1	0	0	0
expectant	1	0	0	0	1	0
expectantly	0	0	0	0	0	1
expectation	2	9	0	0	2	7
expediency	0	1	0	0	0	0
expedient	0	6	0	0	0	0
expedition	0	16	0	0	0	0
expeditiously	0	1	0	0	0	1
expell	0	0	2	0	0	0
expence	0	0	1	0	0	0
expend	2	4	2	0	2	1
expenditure	0	1	0	0	0	0
expense	3	8	4	4	3	4
expensive	0	3	1	0	0	0
experienc	0	0	0	1	0	0
experience	0	16	0	0	0	6
experienced	0	5	0	0	0	0
experiment	0	0	0	0	0	2
experimental	0	3	0	0	0	0
expert	0	1	0	0	0	2
expiation	0	0	0	0	0	1
expiration	0	2	0	0	0	0
expire	0	1	0	1	0	0
explain	1	10	0	0	1	20
explainin	0	0	0	0	0	1
explaining	0	1	0	0	0	0
explanation	5	10	0	0	5	4
explanatory	0	1	1	1	0	1
explicit	0	1	0	0	0	3
explore	0	0	0	0	0	1
explorer	0	1	0	0	0	0
explosion	0	1	0	0	0	0
explosive	0	0	0	0	0	1
exployt	0	0	1	0	0	0
exponent	0	0	0	0	0	1
export	1	1	0	0	1	1
expose	1	1	0	0	1	1
exposition	0	0	0	1	0	0
expostulate	0	0	1	0	0	0
expostulation	0	0	0	0	0	1
exposure	0	3	0	0	0	0
expound	0	0	0	0	0	2
expr	0	0	1	0	0	0
express	5	23	1	1	5	18
expresse	0	0	3	0	0	0
expression	4	28	0	0	4	35
expressive	0	10	0	0	0	6
expressively	0	2	0	0	0	0
expressly	0	0	0	1	0	7
exquisite	0	3	0	1	0	2
exquisitely	0	1	0	0	0	0
extant	0	1	1	0	0	0
extasie	0	0	4	0	0	0
extemporise	0	0	0	0	0	1
extend	0	6	0	0	0	11
extended	0	2	0	0	0	0
extensive	1	4	0	0	1	2
extent	2	10	2	1	2	6
extenuation	0	1	0	0	0	0
exterior	0	0	1	0	0	1
exterminate	0	0	0	0	0	3
extermination	0	0	0	0	0	4
external	1	4	0	0	1	3
extinct	0	0	1	0	0	0
extinguish	1	1	0	0	1	4
extinguished	0	0	0	0	0	1
extinguisher	3	0	0	0	3	2
extort	0	2	1	0	0	0
extortion	0	0	0	0	0	1
extra	1	3	2	2	1	5
extract	1	2	0	0	1	4
extraction	0	0	0	0	0	1
extraneous	0	1	0	0	0	0
extraordinary	1	12	0	0	1	10
extrauagant	0	0	1	0	0	0
extravagance	1	0	0	0	1	0
extravagant	1	0	0	0	1	2
extravagantly	0	0	0	0	0	1
extreamity	0	0	1	0	0	0
extreme	1	5	1	2	1	3
extremely	2	2	0	0	2	4
extremity	1	0	1	2	1	0
extricate	0	1	0	0	0	0
exuding	0	0	0	0	0	1
exult	1	0	0	0	1	0
exultant	0	0	0	0	0	2
exultation	0	1	0	0	0	1
exultingly	0	1	0	0	0	0
ey	0	0	0	2	0	0
eye	37	269	33	45	37	195
eyebrow	2	6	0	0	2	12
eyed	0	9	0	0	0	1
eyeing	0	1	0	0	0	1
eyeless	0	0	0	1	0	0
eyelid	0	1	0	0	0	1
eyelids	0	1	0	0	0	0
eyes	1	1	1	1	1	6
eyesight	0	0	0	2	0	0
f	10	11	0	1	10	11
f3	1	0	0	0	1	0
fa	0	0	0	2	0	0
fabled	0	0	0	0	0	1
fabric	0	0	0	0	0	1
fabulous	0	0	0	0	0	1
fac	0	0	1	0	0	0
face	38	217	12	23	38	243
faced	1	4	0	0	1	1
facedest	0	1	0	0	0	0
facetious	2	3	0	0	2	0
facetiousness	0	1	0	0	0	0
facilitate	0	2	0	0	0	1
facility	1	1	0	0	1	2
fact	3	33	0	0	3	14
faction	0	0	1	0	0	0
factious	1	0	0	0	1	0
factor	0	1	0	0	0	0
faculty	0	1	2	0	0	4
fade	5	4	1	1	5	5
fadom	0	0	0	1	0	0
faebd0	0	0	0	0	0	1
fag	0	0	0	0	0	1
fagid	0	1	0	0	0	0
fagin	0	309	0	0	0	0
fagot	0	0	0	0	0	1
faguey	0	4	0	0	0	0
faiery	0	0	1	0	0	0
fail	1	22	2	4	1	15
faile	0	0	1	0	0	0
failure	0	2	0	0	0	2
fain	1	4	1	5	1	1
faine	0	0	4	0	0	0
faint	1	16	0	3	1	16
fainter	0	0	0	0	0	3
fainting	0	3	0	0	0	1
faintly	2	6	0	1	2	4
faintness	0	0	0	0	0	3
fair	4	12	0	45	4	21
fairbanks	1	0	0	0	1	0
faire	0	0	20	0	0	0
fairely	0	0	1	0	0	0
fairer	0	0	0	2	0	0
fairest	0	4	0	0	0	0
fairies	0	0	0	1	0	0
fairly	0	6	0	2	0	0
fairy	0	0	0	1	0	3
faith	1	0	12	18	1	9
faithful	1	5	0	3	1	7
faithfull	0	0	3	0	0	0
faithfully	0	2	0	1	0	3
fal	0	0	2	0	0	0
falconer	0	0	0	1	0	0
fall	19	106	21	24	19	95
fallen	0	0	0	0	0	1
fallie	0	0	1	0	0	0
falling	0	1	0	0	0	0
falne	0	0	2	0	0	0
false	2	1	6	2	2	7
falsehood	0	3	0	1	0	0
falsely	0	0	1	0	0	1
falshood	0	0	1	0	0	0
falter	3	7	0	0	3	8
faltered	0	2	0	0	0	0
fame	0	2	1	0	0	0
familiar	4	9	1	1	4	8
familiarity	0	2	0	0	0	0
familiarly	0	2	0	0	0	0
family	14	20	0	1	14	38
famine	0	2	0	1	0	2
famish	0	0	0	0	0	3
famous	0	1	2	0	0	5
fan	3	1	0	3	3	3
fancie	0	0	1	0	0	0
fancied	0	0	0	0	0	1
fanciful	0	0	0	0	0	1
fancy	3	20	2	0	3	27
fang	0	36	0	0	0	0
fantasie	0	0	2	0	0	0
fantastic	0	2	0	0	0	2
fantasticke	0	0	1	0	0	0
fantasticoe	0	0	0	1	0	0
fantasy	0	0	0	1	0	0
far	9	67	0	6	9	82
farden	0	0	0	0	0	4
fardle	0	0	1	0	0	0
fare	0	0	8	1	0	5
farewell	0	3	15	21	0	5
farm	0	6	0	0	0	2
farme	0	0	1	0	0	0
farmer	1	4	0	0	1	13
farming	0	1	0	0	0	0
farre	0	0	12	0	0	0
farrier	0	0	0	0	0	3
farth	0	6	0	3	0	0
farthe	1	1	0	0	1	0
farther	0	1	0	0	0	0
farthest	0	0	0	1	0	0
farthing	0	2	0	0	0	1
farwel	0	0	1	0	0	0
farwell	0	0	1	0	0	0
fascinated	0	0	0	0	0	1
fascinating	0	0	0	0	0	1
fascination	0	1	0	0	0	1
fascinator	0	1	0	0	0	0
fashion	0	2	8	1	0	11
fashionable	1	0	0	0	1	0
fashioned	1	1	0	0	1	4
fast	6	37	4	4	6	43
fasten	2	8	0	0	2	3
fastening	0	1	0	0	0	0
fat	4	13	7	0	4	1
fatal	0	3	0	4	0	8
fatally	0	0	0	0	0	1
fate	2	7	3	1	2	12
father	17	34	71	29	17	197
fathom	1	0	0	0	1	0
fatigue	0	6	0	0	0	4
fatigued	0	1	0	0	0	2
fatigues	1	1	0	0	1	0
fatness	1	0	0	0	1	0
fatnesse	0	0	1	0	0	0
fatten	0	1	0	0	0	0
faugh	0	1	0	0	0	0
faulconer	0	0	1	0	0	0
fault	0	11	8	4	0	7
fauour	0	0	6	0	0	0
fauourite	0	0	1	0	0	0
favour	3	18	0	2	3	27
favourable	0	5	0	0	0	1
favourite	0	3	0	0	0	5
fawn	0	0	0	0	0	1
fay	0	0	0	1	0	0
fayl	0	0	1	0	0	0
fear	5	70	2	17	5	34
feare	0	0	22	0	0	0
fearful	1	8	0	7	1	7
fearfull	0	0	1	0	0	0
fearfully	0	1	0	1	0	2
fearless	0	0	0	0	0	1
feasible	0	1	0	0	0	0
feast	3	0	3	8	3	0
feasting	0	0	0	0	0	1
feat	0	3	0	0	0	0
feate	0	0	1	0	0	0
feather	3	0	2	3	3	5
featherweight	0	1	0	0	0	0
feathery	0	0	0	0	0	2
feature	3	18	2	0	3	7
features	0	1	0	0	0	0
fed	0	4	0	0	0	0
federal	2	2	0	0	2	2
fee	12	13	6	6	12	12
feeble	1	16	0	0	1	7
feebler	0	0	0	0	0	3
feebly	1	6	0	0	1	1
feed	1	4	4	0	1	4
feede	0	0	2	0	0	0
feeding	0	1	0	0	0	0
feel	17	105	1	11	17	53
feele	0	0	2	0	0	0
feeling	2	34	1	0	2	12
feelingly	0	0	0	0	0	2
feet	0	1	0	0	0	0
feete	0	0	1	0	0	0
feign	1	1	0	1	1	3
feigned	0	1	0	0	0	1
